team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
34,Hou,11,34,401671856,8,1730048400000,2024
34,Hou,34,20,401671809,9,1730420100000,2024
34,Hou,8,34,401671787,10,1731288000000,2024
34,Hou,34,6,401671694,11,1731978900000,2024
34,Hou,10,34,401671858,12,1732471200000,2024
34,Hou,34,30,401671705,13,1733076000000,2024
34,Hou,15,34,401671860,15,1734285600000,2024
34,Hou,34,12,401671780,16,1734804000000,2024
34,Hou,33,34,401671800,17,1735162200000,2024
34,Hou,34,10,401671826,18,1736064060000,2024
1,Atl,23,1,401671744,1,1725814800000,2024
1,Atl,1,21,401671691,2,1726532100000,2024
1,Atl,12,1,401671793,3,1727050800000,2024
1,Atl,18,1,401671727,4,1727629200000,2024
1,Atl,27,1,401671815,5,1728000900000,2024
1,Atl,1,29,401671769,6,1728851100000,2024
1,Atl,26,1,401671730,7,1729443600000,2024
1,Atl,1,27,401671739,8,1730048400000,2024
1,Atl,6,1,401671728,9,1730656800000,2024
1,Atl,1,18,401671733,10,1731261600000,2024
1,Atl,1,7,401671748,11,1731877500000,2024
1,Atl,24,1,401671649,13,1733076000000,2024
1,Atl,1,16,401671648,14,1733680800000,2024
1,Atl,1,13,401671697,15,1734399000000,2024
1,Atl,19,1,401671729,16,1734890400000,2024
1,Atl,1,28,401671842,17,1735459260000,2024
1,Atl,29,1,401671827,18,1736064060000,2024
2,Buf,22,2,401671617,1,1725814800000,2024
2,Buf,2,15,401671807,2,1726186500000,2024
2,Buf,30,2,401671682,3,1727134200000,2024
2,Buf,2,33,401671783,4,1727655600000,2024
2,Buf,2,34,401671859,5,1728234000000,2024
2,Buf,2,20,401671684,6,1728951300000,2024
2,Buf,10,2,401671616,7,1729443600000,2024
2,Buf,2,26,401671760,8,1730059500000,2024
2,Buf,15,2,401671493,9,1730656800000,2024
2,Buf,2,11,401671863,10,1731261600000,2024
2,Buf,12,2,401671665,11,1731878700000,2024
2,Buf,25,2,401671781,13,1733102400000,2024
2,Buf,2,14,401671773,14,1733693100000,2024
2,Buf,2,8,401671681,15,1734297900000,2024
2,Buf,17,2,401671494,16,1734890400000,2024
2,Buf,20,2,401671495,17,1735495200000,2024
2,Buf,2,17,401671831,18,1736064060000,2024
3,Chi,10,3,401671719,1,1725814800000,2024
3,Chi,3,34,401671786,2,1726446000000,2024
3,Chi,3,11,401671865,3,1727024400000,2024
3,Chi,14,3,401671871,4,1727629200000,2024
3,Chi,29,3,401671872,5,1728234000000,2024
3,Chi,30,3,401671802,6,1728826200000,2024
