team_name,team_id,position,week,total,year
SF,25,WR,1,37.5,2023
SF,25,WR,3,20.7,2023
Sea,26,WR,0,253.0,2023
Sea,26,WR,4,28.5,2023
Sea,26,WR,3,65.4,2023
Sea,26,WR,7,18.1,2023
Sea,26,WR,6,42.1,2023
Sea,26,WR,1,46.2,2023
Sea,26,WR,2,52.7,2023
TB,27,WR,0,214.8,2023
TB,27,WR,6,58.8,2023
TB,27,WR,2,28.7,2023
TB,27,WR,1,46.2,2023
TB,27,WR,3,42.7,2023
TB,27,WR,4,17.0,2023
TB,27,WR,7,21.4,2023
Wsh,28,WR,5,49.0,2023
Wsh,28,WR,0,270.4,2023
Wsh,28,WR,3,38.0,2023
Wsh,28,WR,7,18.5,2023
Wsh,28,WR,4,55.400000000000006,2023
Wsh,28,WR,6,30.0,2023
Wsh,28,WR,1,20.1,2023
Wsh,28,WR,2,59.400000000000006,2023
Car,29,WR,0,189.60000000000002,2023
Car,29,WR,3,35.1,2023
Car,29,WR,5,31.5,2023
Car,29,WR,6,50.400000000000006,2023
Car,29,WR,4,29.1,2023
Car,29,WR,1,6.1,2023
Car,29,WR,2,37.400000000000006,2023
Jax,30,WR,3,40.6,2023
Jax,30,WR,2,37.3,2023
Jax,30,WR,0,258.4,2023
Jax,30,WR,6,42.8,2023
Jax,30,WR,7,33.1,2023
Jax,30,WR,1,31.200000000000003,2023
Jax,30,WR,5,57.7,2023
Jax,30,WR,4,15.7,2023
Bal,33,WR,0,216.60000000000002,2023
Bal,33,WR,4,8.8,2023
Bal,33,WR,7,33.5,2023
Bal,33,WR,2,54.2,2023
Bal,33,WR,1,38.9,2023
Bal,33,WR,5,32.5,2023
Bal,33,WR,3,39.0,2023
Bal,33,WR,6,9.7,2023
Hou,34,WR,3,32.4,2023
Hou,34,WR,4,13.2,2023
Hou,34,WR,0,172.38,2023
Hou,34,WR,6,44.400000000000006,2023
Hou,34,WR,5,24.68,2023
Hou,34,WR,1,29.9,2023
Hou,34,WR,2,27.8,2023
Atl,1,TE,0,94.80000000000001,2023
Atl,1,TE,3,22.4,2023
Atl,1,TE,5,22.700000000000003,2023
Atl,1,TE,6,1.2,2023
Atl,1,TE,7,9.3,2023
